Date,Open,High,Low,Close,Adj Close,Volume
1988-05-09,1.473214,1.473214,1.410714,1.446429,1.154070,125344800
1988-05-16,1.446429,1.500000,1.375000,1.383929,1.104203,193684400
1988-05-23,1.375000,1.428571,1.334821,1.419643,1.134942,157794000
1988-05-30,1.428571,1.544643,1.419643,1.535714,1.227736,165480000
1988-06-06,1.526786,1.625000,1.526786,1.589286,1.270564,295400000
1988-06-13,1.607143,1.642857,1.580357,1.598214,1.277702,191556400
1988-06-20,1.584821,1.638393,1.566964,1.607143,1.284840,135965200
1988-06-27,1.589286,1.674107,1.589286,1.660714,1.327669,149716000
1988-07-04,1.660714,1.696429,1.607143,1.616071,1.291978,118000400
1988-07-11,1.625000,1.625000,1.580357,1.607143,1.284840,108883600
1988-07-18,1.620536,1.642857,1.517857,1.517857,1.213460,152191200
1988-07-25,1.526786,1.589286,1.508929,1.584821,1.266995,143894800
1988-08-01,1.589286,1.633929,1.571429,1.580357,1.263426,109911200
1988-08-08,1.589286,1.598214,1.491071,1.517857,1.213460,132826400
1988-08-15,1.508929,1.544643,1.446429,1.455357,1.163494,177450000
1988-08-22,1.437500,1.455357,1.401786,1.437500,1.151387,156769200
1988-08-29,1.455357,1.468750,1.375000,1.419643,1.137085,194630800
1988-09-05,1.428571,1.464286,1.348214,1.446429,1.158539,191122400
1988-09-12,1.464286,1.526786,1.428571,1.508929,1.208599,198951200
1988-09-19,1.500000,1.580357,1.473214,1.562500,1.251508,133327600
1988-09-26,1.562500,1.580357,1.517857,1.544643,1.237205,133420000
1988-10-03,1.535714,1.544643,1.370536,1.419643,1.137085,222745600
1988-10-10,1.410714,1.419643,1.339286,1.383929,1.108479,245462000
1988-10-17,1.375000,1.491071,1.366071,1.464286,1.172842,202669600
1988-10-24,1.473214,1.473214,1.366071,1.375000,1.101327,159308800
1988-10-31,1.383929,1.383929,1.312500,1.348214,1.079873,247844800
1988-11-07,1.330357,1.419643,1.321429,1.375000,1.101327,183733200
1988-11-14,1.383929,1.401786,1.348214,1.357143,1.087024,112551600
1988-11-21,1.339286,1.348214,1.267857,1.303571,1.044115,151594800
1988-11-28,1.303571,1.424107,1.285714,1.401786,1.125743,236437600
1988-12-05,1.410714,1.428571,1.383929,1.397321,1.122158,115474800
1988-12-12,1.401786,1.446429,1.366071,1.433036,1.150839,182448000
1988-12-19,1.437500,1.500000,1.428571,1.468750,1.179520,224366800
1988-12-26,1.464286,1.482143,1.419643,1.437500,1.154425,77758800
1989-01-02,1.437500,1.553571,1.428571,1.522321,1.222542,211489600
1989-01-09,1.535714,1.553571,1.473214,1.544643,1.240468,170744000
1989-01-16,1.544643,1.571429,1.410714,1.464286,1.175936,460712000
1989-01-23,1.455357,1.504464,1.294643,1.343750,1.079135,731799600
1989-01-30,1.343750,1.437500,1.312500,1.401786,1.125743,546702800
1989-02-06,1.410714,1.410714,1.321429,1.330357,1.068380,237014400
1989-02-13,1.312500,1.330357,1.258929,1.312500,1.054039,457483600
1989-02-20,1.316964,1.348214,1.285714,1.285714,1.035374,169094800
1989-02-27,1.285714,1.312500,1.214286,1.241071,0.999423,306544000
1989-03-06,1.250000,1.294643,1.223214,1.250000,1.006613,220413200
1989-03-13,1.250000,1.276786,1.214286,1.245536,1.003018,203117600
1989-03-20,1.250000,1.267857,1.205357,1.227679,0.988638,143351600
1989-03-27,1.223214,1.276786,1.196429,1.272321,1.024589,164477600
1989-04-03,1.267857,1.339286,1.209821,1.334821,1.074919,228407200
1989-04-10,1.330357,1.410714,1.312500,1.383929,1.114464,243614000
1989-04-17,1.375000,1.486607,1.357143,1.433036,1.154010,355499200
1989-04-24,1.428571,1.446429,1.375000,1.392857,1.121655,164085600
1989-05-01,1.375000,1.526786,1.375000,1.482143,1.193556,291653600
1989-05-08,1.482143,1.607143,1.482143,1.607143,1.294217,388805200
1989-05-15,1.598214,1.651786,1.598214,1.633929,1.315787,334264000
1989-05-22,1.633929,1.750000,1.616071,1.732143,1.394879,241838800
1989-05-29,1.723214,1.767857,1.678571,1.750000,1.412344,132778800
1989-06-05,1.741071,1.750000,1.651786,1.678571,1.354697,179306400
1989-06-12,1.669643,1.794643,1.553571,1.589286,1.282639,316638000
1989-06-19,1.589286,1.598214,1.500000,1.566964,1.264625,177153200
1989-06-26,1.571429,1.580357,1.410714,1.473214,1.188964,236227600
1989-07-03,1.491071,1.500000,1.428571,1.473214,1.188964,111885200
1989-07-10,1.464286,1.473214,1.410714,1.455357,1.174552,263625600
1989-07-17,1.455357,1.473214,1.383929,1.428571,1.152935,305684400
1989-07-24,1.419643,1.419643,1.348214,1.406250,1.134920,212996000
1989-07-31,1.401786,1.526786,1.392857,1.526786,1.232199,177276400
1989-08-07,1.535714,1.633929,1.473214,1.495536,1.206979,238002800
1989-08-14,1.482143,1.517857,1.428571,1.508929,1.217787,156119600
1989-08-21,1.508929,1.607143,1.500000,1.598214,1.289845,186905600
1989-08-28,1.589286,1.607143,1.562500,1.593750,1.289293,126268800
1989-09-04,1.589286,1.625000,1.571429,1.607143,1.300127,92825600
1989-09-11,1.598214,1.669643,1.580357,1.607143,1.300127,146756400
1989-09-18,1.589286,1.642857,1.535714,1.602679,1.296516,133890400
1989-09-25,1.598214,1.633929,1.571429,1.589286,1.285681,113209600
1989-10-02,1.589286,1.723214,1.540179,1.718750,1.390413,268514400
1989-10-09,1.714286,1.799107,1.607143,1.633929,1.321796,230848800
1989-10-16,1.598214,1.767857,1.517857,1.714286,1.386802,298099200
1989-10-23,1.714286,1.732143,1.589286,1.616071,1.307350,189056000
1989-10-30,1.625000,1.669643,1.535714,1.544643,1.249566,216871200
1989-11-06,1.553571,1.678571,1.535714,1.669643,1.350688,142522800
1989-11-13,1.660714,1.687500,1.562500,1.598214,1.292904,108827600
1989-11-20,1.607143,1.660714,1.589286,1.598214,1.296091,93528400
1989-11-27,1.598214,1.616071,1.517857,1.571429,1.274369,150785600
1989-12-04,1.562500,1.633929,1.464286,1.491071,1.209202,246276800
1989-12-11,1.464286,1.482143,1.160714,1.205357,0.977499,722027600
1989-12-18,1.205357,1.330357,1.205357,1.303571,1.057147,306446000
1989-12-25,1.312500,1.312500,1.223214,1.258929,1.020944,173989200
1990-01-01,1.258929,1.383929,1.250000,1.348214,1.093350,184004800
1990-01-08,1.339286,1.357143,1.205357,1.232143,0.999221,192595200
1990-01-15,1.232143,1.276786,1.151786,1.223214,0.991980,277928000
1990-01-22,1.214286,1.241071,1.151786,1.169643,0.948536,187266800
1990-01-29,1.178571,1.241071,1.147321,1.223214,0.991980,153966400
1990-02-05,1.223214,1.258929,1.151786,1.223214,0.991980,210708400
1990-02-12,1.223214,1.250000,1.196429,1.205357,0.977499,124580400
1990-02-19,1.196429,1.232143,1.160714,1.187500,0.966122,161072800
1990-02-26,1.178571,1.241071,1.178571,1.205357,0.980650,142923200
1990-03-05,1.196429,1.339286,1.196429,1.316964,1.071451,249256000
1990-03-12,1.330357,1.455357,1.294643,1.437500,1.169515,294828800
1990-03-19,1.446429,1.535714,1.428571,1.508929,1.227628,358873200
1990-03-26,1.517857,1.549107,1.428571,1.437500,1.169515,158961600
1990-04-02,1.428571,1.500000,1.410714,1.424107,1.158619,166160400
1990-04-09,1.419643,1.571429,1.410714,1.544643,1.256684,165440800
1990-04-16,1.553571,1.580357,1.419643,1.437500,1.169515,339110800
1990-04-23,1.437500,1.446429,1.361607,1.397321,1.136827,205808400
1990-04-30,1.401786,1.455357,1.392857,1.428571,1.162251,192819200
1990-05-07,1.419643,1.526786,1.419643,1.522321,1.238524,184993200
1990-05-14,1.526786,1.526786,1.410714,1.419643,1.154988,218780800
1990-05-21,1.410714,1.517857,1.383929,1.428571,1.162251,310634800
1990-05-28,1.428571,1.500000,1.401786,1.455357,1.187331,195087200
1990-06-04,1.455357,1.464286,1.339286,1.366071,1.114488,302730400
1990-06-11,1.348214,1.455357,1.348214,1.410714,1.150909,186586400
1990-06-18,1.401786,1.522321,1.370536,1.482143,1.209183,228984000
1990-06-25,1.482143,1.602679,1.437500,1.598214,1.303878,230403600
1990-07-02,1.589286,1.607143,1.544643,1.598214,1.303878,137858000
1990-07-09,1.607143,1.705357,1.598214,1.669643,1.362152,334121200
1990-07-16,1.669643,1.683036,1.428571,1.464286,1.194615,345688000
1990-07-23,1.464286,1.544643,1.428571,1.477679,1.205541,177920400
1990-07-30,1.455357,1.562500,1.419643,1.473214,1.201899,191766400
1990-08-06,1.392857,1.455357,1.366071,1.383929,1.129057,169954400
1990-08-13,1.357143,1.437500,1.276786,1.303571,1.063499,179085200
1990-08-20,1.303571,1.339286,1.196429,1.267857,1.034361,143984400
1990-08-27,1.312500,1.370536,1.285714,1.321429,1.081327,142660000
1990-09-03,1.303571,1.339286,1.254464,1.299107,1.063061,73150000
1990-09-10,1.321429,1.321429,1.178571,1.214286,0.993652,141458800
1990-09-17,1.214286,1.258929,1.107143,1.125000,0.920589,159885600
1990-09-24,1.125000,1.125000,0.973214,1.035714,0.847526,177242800
1990-10-01,1.053571,1.142857,0.937500,1.000000,0.818301,251966400
1990-10-08,1.026786,1.044643,0.910714,1.008929,0.825608,191161600
1990-10-15,1.017857,1.133929,0.866071,1.120536,0.916936,516012000
1990-10-22,1.125000,1.125000,1.058036,1.071429,0.876752,212318400
1990-10-29,1.080357,1.156250,1.031250,1.133929,0.927895,152387200
1990-11-05,1.151786,1.276786,1.142857,1.267857,1.037490,242424000
1990-11-12,1.267857,1.330357,1.241071,1.254464,1.026530,205632000
1990-11-19,1.267857,1.321429,1.241071,1.299107,1.066620,138488000
1990-11-26,1.285714,1.375000,1.285714,1.312500,1.077616,167291600
1990-12-03,1.330357,1.526786,1.321429,1.517857,1.246223,349462400
1990-12-10,1.508929,1.517857,1.392857,1.424107,1.169251,272157200
1990-12-17,1.392857,1.616071,1.392857,1.607143,1.319530,309990800
1990-12-24,1.598214,1.607143,1.526786,1.535714,1.260885,80844400
1990-12-31,1.535714,1.580357,1.500000,1.544643,1.268215,122740800
1991-01-07,1.535714,1.687500,1.517857,1.678571,1.378176,434932400
1991-01-14,1.642857,1.883929,1.642857,1.794643,1.473476,582111600
1991-01-21,1.776786,1.915179,1.776786,1.910714,1.568775,363510000
1991-01-28,1.901786,2.066964,1.866071,1.991071,1.634751,378238000
1991-02-04,1.991071,2.151786,1.955357,2.138393,1.755709,420064400
1991-02-11,2.142857,2.196429,2.026786,2.058036,1.689732,386654800
1991-02-18,2.053571,2.223214,2.049107,2.133929,1.755735,215832400
1991-02-25,2.151786,2.160714,2.008929,2.062500,1.696965,284289600
1991-03-04,2.071429,2.437500,2.035714,2.321429,1.910005,424429600
1991-03-11,2.303571,2.410714,2.223214,2.366071,1.946735,253876000
1991-03-18,2.348214,2.508929,2.223214,2.258929,1.858582,408209200
1991-03-25,2.267857,2.508929,2.258929,2.428571,1.998158,184601200
1991-04-01,2.428571,2.598214,2.410714,2.477679,2.038562,243706400
1991-04-08,2.473214,2.616071,2.383929,2.562500,2.108351,282909200
1991-04-15,2.205357,2.321429,2.125000,2.129464,1.752062,794558800
1991-04-22,2.125000,2.250000,2.062500,2.093750,1.722677,260050000
1991-04-29,2.089286,2.151786,1.678571,1.750000,1.439850,960341200
1991-05-06,1.732143,1.901786,1.723214,1.830357,1.505965,284883200
1991-05-13,1.866071,1.919643,1.660714,1.678571,1.381080,458357200
1991-05-20,1.687500,1.696429,1.571429,1.638393,1.348022,286255200
1991-05-27,1.642857,1.705357,1.616071,1.678571,1.384619,232912400
1991-06-03,1.678571,1.767857,1.629464,1.647321,1.358842,214723600
1991-06-10,1.642857,1.683036,1.455357,1.468750,1.211541,307073200
1991-06-17,1.464286,1.544643,1.455357,1.500000,1.237319,235071200
1991-06-24,1.491071,1.553571,1.437500,1.482143,1.222589,266047600
1991-07-01,1.508929,1.642857,1.491071,1.629464,1.344111,239223600
1991-07-08,1.616071,1.723214,1.607143,1.669643,1.377253,242191600
1991-07-15,1.669643,1.669643,1.508929,1.642857,1.355159,274162000
1991-07-22,1.633929,1.660714,1.589286,1.602679,1.322017,128304400
1991-07-29,1.616071,1.794643,1.589286,1.785714,1.472999,242351200
1991-08-05,1.776786,1.848214,1.705357,1.812500,1.495094,219164400
1991-08-12,1.812500,1.964286,1.803571,1.901786,1.568744,233545200
1991-08-19,1.767857,1.982143,1.732143,1.892857,1.561379,287837200
1991-08-26,1.892857,1.937500,1.866071,1.892857,1.564909,122256400
1991-09-02,1.883929,1.901786,1.803571,1.839286,1.520619,86329600
1991-09-09,1.848214,1.910714,1.732143,1.736607,1.435730,193317600
1991-09-16,1.758929,1.821429,1.660714,1.808036,1.494783,207256000
1991-09-23,1.785714,1.812500,1.723214,1.750000,1.446803,95564000
1991-09-30,1.758929,1.848214,1.696429,1.723214,1.424658,118235600
1991-10-07,1.714286,1.750000,1.660714,1.732143,1.432039,161742000
1991-10-14,1.750000,1.982143,1.741071,1.964286,1.623962,299882800
1991-10-21,1.973214,2.008929,1.812500,1.830357,1.513237,194650400
1991-10-28,1.839286,1.883929,1.767857,1.821429,1.505856,190103200
1991-11-04,1.812500,1.919643,1.696429,1.901786,1.572290,330061200
1991-11-11,1.910714,1.973214,1.776786,1.785714,1.476329,240626400
1991-11-18,1.785714,1.875000,1.776786,1.830357,1.513237,224246400
1991-11-25,1.821429,1.866071,1.785714,1.812500,1.502083,78758400
1991-12-02,1.812500,1.857143,1.732143,1.741071,1.442887,149623600
1991-12-09,1.750000,1.812500,1.732143,1.799107,1.490983,122970400
1991-12-16,1.799107,1.857143,1.785714,1.794643,1.487284,151286800
1991-12-23,1.803571,1.991071,1.785714,1.964286,1.627873,148492400
1991-12-30,1.964286,2.151786,1.964286,2.107143,1.746263,185390800
1992-01-06,2.098214,2.232143,2.053571,2.223214,1.842456,223297200
1992-01-13,2.223214,2.464286,2.196429,2.312500,1.916450,462322000
1992-01-20,2.303571,2.348214,2.178571,2.308036,1.912750,225848000
1992-01-27,2.312500,2.348214,2.241071,2.312500,1.916450,158351200
1992-02-03,2.312500,2.383929,2.241071,2.285714,1.894253,188311200
1992-02-10,2.285714,2.339286,2.223214,2.290179,1.897951,123754400
1992-02-17,2.294643,2.339286,2.205357,2.321429,1.927453,111616400
1992-02-24,2.366071,2.500000,2.330357,2.410714,2.001586,210067200
1992-03-02,2.419643,2.446429,2.250000,2.285714,1.897801,168728000
1992-03-09,2.276786,2.312500,2.196429,2.254464,1.871854,148845200
1992-03-16,2.241071,2.285714,2.205357,2.258929,1.875560,98775600
1992-03-23,2.250000,2.330357,2.160714,2.178571,1.808840,192150000
1992-03-30,2.187500,2.187500,2.044643,2.107143,1.749534,240438800
1992-04-06,2.107143,2.187500,1.955357,1.982143,1.645749,291356800
1992-04-13,1.982143,2.174107,1.973214,2.107143,1.749534,185819200
1992-04-20,2.107143,2.107143,2.000000,2.017857,1.675402,209759200
1992-04-27,2.000000,2.169643,1.892857,2.116071,1.756947,226984800
1992-05-04,2.125000,2.245536,2.116071,2.214286,1.838494,213091200
1992-05-11,2.214286,2.258929,2.151786,2.165179,1.797720,135912000
1992-05-18,2.196429,2.196429,2.098214,2.125000,1.764361,154534800
1992-05-25,2.125000,2.165179,2.098214,2.133929,1.771774,138798800
1992-06-01,2.044643,2.125000,1.910714,1.959821,1.627215,249295200
1992-06-08,1.964286,1.964286,1.910714,1.950893,1.623065,142312800
1992-06-15,1.928571,1.928571,1.562500,1.598214,1.329651,429987600
1992-06-22,1.571429,1.660714,1.526786,1.616071,1.344507,295881600
1992-06-29,1.633929,1.767857,1.616071,1.651786,1.374220,195487600
1992-07-06,1.660714,1.669643,1.553571,1.633929,1.359363,208658800
1992-07-13,1.633929,1.750000,1.593750,1.607143,1.337079,247363200
1992-07-20,1.598214,1.651786,1.562500,1.638393,1.363077,198133600
1992-07-27,1.633929,1.705357,1.616071,1.669643,1.389076,154002800
1992-08-03,1.669643,1.687500,1.482143,1.549107,1.288795,201163200
1992-08-10,1.544643,1.625000,1.535714,1.598214,1.329651,160308400
1992-08-17,1.580357,1.616071,1.562500,1.593750,1.325936,157486000
1992-08-24,1.580357,1.616071,1.544643,1.607143,1.340678,137396000
1992-08-31,1.607143,1.758929,1.598214,1.687500,1.407711,161599200
1992-09-07,1.669643,1.767857,1.660714,1.700893,1.418883,158816000
1992-09-14,1.750000,1.785714,1.616071,1.660714,1.385366,224991200
1992-09-21,1.669643,1.705357,1.616071,1.625000,1.355574,147078400
1992-09-28,1.607143,1.625000,1.535714,1.562500,1.303437,160778800
1992-10-05,1.544643,1.616071,1.482143,1.549107,1.292264,169358000
1992-10-12,1.544643,1.767857,1.544643,1.750000,1.459849,210327600
1992-10-19,1.750000,1.785714,1.714286,1.741071,1.452401,193359600
1992-10-26,1.741071,1.928571,1.732143,1.875000,1.564124,250742800
1992-11-02,1.875000,2.017857,1.839286,1.991071,1.660951,246708000
1992-11-09,2.000000,2.080357,1.955357,2.008929,1.675847,141982400
1992-11-16,2.008929,2.125000,1.959821,2.053571,1.713088,234298400
1992-11-23,2.017857,2.053571,2.000000,2.017857,1.683295,118521200
1992-11-30,2.008929,2.107143,1.986607,2.031250,1.694468,167949600
1992-12-07,2.026786,2.098214,2.017857,2.053571,1.716737,190162000
1992-12-14,2.053571,2.116071,1.946429,2.080357,1.739130,247074800
1992-12-21,2.080357,2.187500,2.071429,2.107143,1.761522,173633600
1992-12-28,2.116071,2.169643,2.098214,2.133929,1.783915,94886400
1993-01-04,2.125000,2.250000,2.044643,2.223214,1.858555,297466400
1993-01-11,2.214286,2.330357,2.142857,2.151786,1.798843,522491200
1993-01-18,2.125000,2.160714,2.071429,2.125000,1.776451,274444800
1993-01-25,2.116071,2.214286,2.098214,2.125000,1.776451,291163600
1993-02-01,2.116071,2.196429,2.008929,2.044643,1.709274,315711200
1993-02-08,2.035714,2.053571,1.919643,1.924107,1.608508,307921600
1993-02-15,1.910714,1.982143,1.839286,1.964286,1.645683,278810000
1993-02-22,1.964286,2.000000,1.861607,1.892857,1.585840,260377600
1993-03-01,1.892857,1.991071,1.883929,1.964286,1.645683,192413200
1993-03-08,1.964286,2.053571,1.964286,2.008929,1.683085,183909600
1993-03-15,2.000000,2.062500,1.910714,1.919643,1.608281,168456400
1993-03-22,1.910714,1.955357,1.875000,1.901786,1.593320,183402800
1993-03-29,1.866071,1.883929,1.767857,1.790179,1.499815,277698400
1993-04-05,1.785714,1.812500,1.732143,1.776786,1.488595,160955200
1993-04-12,1.767857,1.830357,1.669643,1.718750,1.439973,333272800
1993-04-19,1.732143,1.812500,1.723214,1.758929,1.473634,241250800
1993-04-26,1.758929,1.875000,1.732143,1.830357,1.533477,152625200
1993-05-03,1.830357,1.982143,1.821429,1.955357,1.638203,160356000
1993-05-10,1.964286,2.000000,1.892857,1.982143,1.660644,220166800
1993-05-17,1.982143,2.111607,1.946429,2.053571,1.720487,211153600
1993-05-24,2.026786,2.098214,1.977679,2.022321,1.694305,208460000
1993-05-31,2.017857,2.080357,1.946429,1.959821,1.645380,176523200
1993-06-07,1.946429,1.955357,1.526786,1.562500,1.311806,769462400
1993-06-14,1.571429,1.616071,1.419643,1.464286,1.229350,442906800
1993-06-21,1.446429,1.500000,1.410714,1.428571,1.199366,317671200
1993-06-28,1.446429,1.446429,1.348214,1.375000,1.154390,314484800
1993-07-05,1.366071,1.392857,1.294643,1.312500,1.101917,169534400
1993-07-12,1.312500,1.383929,0.946429,0.982143,0.824564,759231200
1993-07-19,1.000000,1.026786,0.910714,0.937500,0.787084,559750800
1993-07-26,0.955357,1.008929,0.928571,0.991071,0.832060,194762400
1993-08-02,1.008929,1.098214,1.000000,1.044643,0.877036,242768400
1993-08-09,1.044643,1.080357,0.928571,0.977679,0.820816,239537200
1993-08-16,0.982143,1.062500,0.964286,1.000000,0.839556,162853600
1993-08-23,1.000000,1.026786,0.937500,0.946429,0.798082,175229600
1993-08-30,0.946429,0.955357,0.901786,0.919643,0.775495,268094400
1993-09-06,0.928571,0.964286,0.906250,0.937500,0.790553,163548000
1993-09-13,0.937500,0.946429,0.839286,0.901786,0.760436,262035200
1993-09-20,0.901786,0.910714,0.852679,0.892857,0.752907,143886400
1993-09-27,0.892857,0.901786,0.803571,0.812500,0.685146,263841200
1993-10-04,0.808036,0.857143,0.785714,0.808036,0.681381,204685600
1993-10-11,0.812500,1.017857,0.812500,1.008929,0.850785,440106800
1993-10-18,1.000000,1.125000,0.973214,1.080357,0.911018,427042000
1993-10-25,1.080357,1.151786,1.035714,1.098214,0.926076,320499200
1993-11-01,1.098214,1.178571,1.080357,1.138393,0.959956,267646400
1993-11-08,1.142857,1.147321,1.062500,1.133929,0.956192,175327600
1993-11-15,1.125000,1.250000,1.125000,1.178571,0.993838,250045600
1993-11-22,1.169643,1.196429,1.116071,1.165179,0.986080,117664400
1993-11-29,1.151786,1.165179,1.107143,1.125000,0.952077,135427600
1993-12-06,1.125000,1.160714,0.991071,1.008929,0.853847,235110400
1993-12-13,1.008929,1.062500,0.991071,1.053571,0.891628,233349200
1993-12-20,1.044643,1.062500,0.946429,0.973214,0.823622,212122400
1993-12-27,0.991071,1.080357,0.973214,1.044643,0.884072,225576400
1994-01-03,1.053571,1.214286,1.035714,1.183036,1.001192,436035600
1994-01-10,1.178571,1.209821,1.062500,1.107143,0.936965,435554000
1994-01-17,1.107143,1.196429,1.026786,1.191964,1.008748,509580400
1994-01-24,1.187500,1.258929,1.178571,1.214286,1.027639,392243600
1994-01-31,1.196429,1.250000,1.151786,1.196429,1.012526,258389600
1994-02-07,1.196429,1.339286,1.196429,1.321429,1.118313,416024000
1994-02-14,1.321429,1.357143,1.294643,1.294643,1.099587,197892800
1994-02-21,1.294643,1.366071,1.267857,1.285714,1.092003,227446800
1994-02-28,1.294643,1.339286,1.241071,1.312500,1.114754,261290400
1994-03-07,1.321429,1.361607,1.285714,1.330357,1.129921,262648400
1994-03-14,1.375000,1.375000,1.276786,1.299107,1.103379,293330800
1994-03-21,1.299107,1.303571,1.169643,1.169643,0.993420,309439200
1994-03-28,1.178571,1.214286,1.125000,1.187500,1.008587,218744400
1994-04-04,1.151786,1.223214,1.133929,1.196429,1.016170,162377600
1994-04-11,1.196429,1.196429,1.071429,1.080357,0.917587,221785200
1994-04-18,1.089286,1.142857,0.964286,1.062500,0.902420,446689600
1994-04-25,1.062500,1.125000,1.053571,1.071429,0.910003,179681600
1994-05-02,1.071429,1.205357,1.053571,1.154018,0.980149,274097600
1994-05-09,1.151786,1.160714,1.044643,1.071429,0.910003,158138400
1994-05-16,1.071429,1.160714,1.026786,1.109375,0.942232,202770400
1994-05-23,1.107143,1.133929,1.053571,1.069196,0.908107,141058400
1994-05-30,1.053571,1.053571,0.955357,0.986607,0.841275,345441600
1994-06-06,0.982143,0.991071,0.910714,0.946429,0.807015,244176800
1994-06-13,0.941964,1.000000,0.924107,0.946429,0.807015,212363200
1994-06-20,0.937500,0.973214,0.883929,0.914621,0.779892,263446400
1994-06-27,0.901786,0.968750,0.879464,0.919643,0.784174,211688400
1994-07-04,0.915179,0.986607,0.910714,0.966518,0.824144,140403200
1994-07-11,0.968750,1.080357,0.941964,1.008929,0.860308,268657200
1994-07-18,1.004464,1.141741,0.941964,1.107143,0.944054,371554400
1994-07-25,1.111607,1.214286,1.093750,1.203125,1.025898,386582000
1994-08-01,1.200893,1.205357,1.147321,1.187500,1.012575,249362400
1994-08-08,1.183036,1.254464,1.178571,1.241071,1.058255,237795600
1994-08-15,1.241071,1.263393,1.214286,1.245536,1.062061,224700000
1994-08-22,1.241071,1.299107,1.223214,1.276786,1.092485,260360800
1994-08-29,1.276786,1.334821,1.236607,1.263393,1.081025,247903600
1994-09-05,1.258929,1.308036,1.250000,1.276786,1.092485,152849200
1994-09-12,1.272321,1.330357,1.250000,1.299107,1.111584,229238800
1994-09-19,1.299107,1.312500,1.200893,1.212054,1.037096,221390400
1994-09-26,1.209821,1.232143,1.191964,1.203125,1.029456,128284800
1994-10-03,1.200893,1.361607,1.160714,1.321429,1.130683,473272800
1994-10-10,1.325893,1.531250,1.321429,1.468750,1.256739,666097600
1994-10-17,1.459821,1.526786,1.388393,1.522321,1.302577,416152800
1994-10-24,1.526786,1.562500,1.482143,1.504464,1.287298,283872400
1994-10-31,1.500000,1.553013,1.428571,1.441964,1.233820,273828800
1994-11-07,1.441964,1.535714,1.433036,1.468750,1.256739,270900000
1994-11-14,1.473214,1.535714,1.415179,1.428571,1.222360,198030000
1994-11-21,1.428571,1.437500,1.299107,1.348214,1.157077,209742400
1994-11-28,1.343750,1.406250,1.272321,1.305804,1.120679,269105200
1994-12-05,1.303571,1.370536,1.241071,1.294643,1.111101,246562400
1994-12-12,1.299107,1.370536,1.267857,1.330357,1.141752,265521200
1994-12-19,1.330357,1.406250,1.330357,1.388393,1.191560,223092800
1994-12-26,1.401786,1.424107,1.366071,1.392857,1.195391,91378000
1995-01-02,1.388393,1.540179,1.352679,1.500000,1.287344,353203200
1995-01-09,1.486607,1.716518,1.464286,1.602679,1.375466,666464400
1995-01-16,1.602679,1.678571,1.517857,1.522321,1.306501,490350000
1995-01-23,1.495536,1.522321,1.392857,1.424107,1.222211,419666800
1995-01-30,1.433036,1.504464,1.424107,1.446429,1.241368,281131200
1995-02-06,1.455357,1.578125,1.410714,1.562500,1.340983,418462800
1995-02-13,1.553571,1.589286,1.517857,1.517857,1.302670,243507600
1995-02-20,1.522321,1.526786,1.375000,1.392857,1.198682,369630800
1995-02-27,1.366071,1.455357,1.357143,1.437500,1.237101,282685200
1995-03-06,1.419643,1.441964,1.348214,1.410714,1.214050,245618800
1995-03-13,1.415179,1.415179,1.232143,1.254464,1.079583,579241600
1995-03-20,1.254464,1.410714,1.250000,1.348214,1.160263,318152800
1995-03-27,1.343750,1.343750,1.209821,1.258929,1.083424,446532800
1995-04-03,1.267857,1.357143,1.200893,1.312500,1.129528,466477200
1995-04-10,1.316964,1.415179,1.290179,1.366071,1.175631,245347200
1995-04-17,1.361607,1.410714,1.272321,1.397321,1.202524,428876000
1995-04-24,1.392857,1.415179,1.330357,1.366071,1.175631,277874800
1995-05-01,1.366071,1.424107,1.339286,1.388393,1.194840,244599600
1995-05-08,1.424107,1.560268,1.419643,1.558036,1.340834,539137200
1995-05-15,1.540179,1.584821,1.517857,1.526786,1.313940,420795200
1995-05-22,1.517857,1.584821,1.508929,1.524554,1.312019,302657600
1995-05-29,1.522321,1.531250,1.464286,1.504464,1.298326,162083600
1995-06-05,1.513393,1.584821,1.504464,1.553571,1.340705,254301600
1995-06-12,1.571429,1.593750,1.549107,1.566964,1.352262,159518800
1995-06-19,1.566964,1.790179,1.553571,1.741071,1.502514,634989600
1995-06-26,1.723214,1.732143,1.620536,1.658482,1.431241,258571600
1995-07-03,1.660714,1.758929,1.633929,1.736607,1.498661,196915600
1995-07-10,1.736607,1.781250,1.647321,1.741071,1.502514,356672400
1995-07-17,1.745536,1.776786,1.535714,1.562500,1.348410,522746000
1995-07-24,1.571429,1.696429,1.562500,1.625000,1.402346,308929600
1995-07-31,1.625000,1.629464,1.553571,1.580357,1.363820,262704400
1995-08-07,1.575893,1.593750,1.495536,1.537946,1.327221,292082000
1995-08-14,1.535714,1.625000,1.531250,1.602679,1.383083,316489600
1995-08-21,1.602679,1.651786,1.575893,1.598214,1.383001,291225200
1995-08-28,1.602679,1.607143,1.517857,1.533482,1.326985,224954800
1995-09-04,1.553571,1.618304,1.526786,1.598214,1.383001,204458800
1995-09-11,1.602679,1.625000,1.267857,1.281250,1.108719,646004800
1995-09-18,1.299107,1.339286,1.281250,1.323661,1.145418,544824000
1995-09-25,1.366071,1.366629,1.241071,1.330357,1.151213,407988000
1995-10-02,1.348214,1.375000,1.272321,1.274554,1.102924,375426800
1995-10-09,1.263393,1.316964,1.200893,1.285714,1.112581,375737600
